iteration,model.variant,D.1,D.2,D.3,D.4,D.5,D.6,D.7
50,Medium,0.0617462089019224,0.227076187786885,0.121487546174757,0.222938131992879,0.245557111425576,0.732829871526139,0.0763247697223017
51,None,0.37788510039246,1.10883479408914,0.389962770848843,0.702613200057638,0.764028329493234,0.228341051589563,1.13035201888152
51,Hard,0.00891527051065279,0.025000967235685,0.0200568508193988,0.00192130690059515,0.0031390651223926,0.00142906388928673,0.0290339652619591
51,Soft,0.491388806988974,0.71984717688987,0.285030734004626,0.461605882719938,0.877836175960506,1.99971907811246,0.266481064300882
51,Medium,0.176943780666163,0.287428815595802,0.142284562041455,0.14744956149273,0.358293510111233,0.716285217491452,0.145726116438476
52,None,0.121313310354694,0.0701226373665522,0.223306827295063,0.387779042213258,0.0708057848554269,0.534925758324797,0.963175340013228
52,Hard,0.0183991202550549,0.0197713190444874,0.0183652738449664,0.00146008061045535,0.00897273741326839,0.0117349436611646,0.023208127000454
52,Soft,0.728586978478181,0.196846504651185,0.30906769497518,0.249015917947431,0.451792587596142,1.59127671993283,0.296047233648242
52,Medium,0.253692917281031,0.0451799828784993,0.135662941526362,0.114019615852764,0.190227205500241,0.707718990416305,0.114129627401382
53,None,1.27649763359119,0.49893265340331,0.177276910395312,0.53853473756978,0.517729564684979,0.548649204053458,0.187048957627661
53,Hard,0.0302379471164222,0.0197896012198657,0.0196374790453733,0.00611573358266577,0.00399305479652497,0.0137191301990179,0.00683544922974078
53,Soft,0.0425034141552727,0.387200056932664,0.246841386344654,0.37642281963265,0.747719896611646,1.38078443610275,0.173324328924257
53,Medium,0.00322844833528522,0.190267202253226,0.12195038630226,0.143447023384664,0.300258562783449,0.498414700519319,0.0321174640838811
54,None,0.300634257961892,0.729108931449123,0.65203536658556,0.0550899174566103,0.862011674276083,0.607185004624048,0.424884130959991
54,Hard,0.0095073153334238,0.0245351493319651,0.00444521065953326,0.0116249382334063,0.00548056326962325,0.0116428180183855,0.00379073049034005
54,Soft,0.509601915049277,0.540109780602991,0.19640278075039,0.165687414342405,0.943148176116689,1.36744446525806,0.529546947978132
54,Medium,0.211409772926761,0.245365709649725,0.0557486514199384,0.0369854237685065,0.392422173324543,0.533093560326661,0.145357050048109
55,None,0.761116137050415,0.639179329769677,0.587066629986028,0.198902704026876,0.333310912127526,0.195970723003776,0.824020513842431
55,Hard,0.0254728114623997,0.0294654727417736,0.00606825782894506,0.0105463599620856,0.00204809960687737,0.0101442756348847,0.021535264268508
55,Soft,0.294411452702122,0.456314161492002,0.137181856878432,0.149200207442255,0.485772232208476,1.75307740926022,0.117819341595771
55,Medium,0.0945860228859155,0.207999789875472,0.0988322976836182,0.0727724800904936,0.242317687583005,0.705286381663937,0.108056653542565
56,None,0.694902019218349,0.298597969243714,0.081049338452239,0.108273144869282,0.205373669457233,0.332200043722946,1.11451354427542
56,Hard,0.0246866742156572,0.01872080875194,0.0149817117232645,0.0104390877691126,0.0100557984168319,0.00355665375486198,0.0348676735833064
56,Soft,0.343218820306466,0.29964751246327,0.0561593209858333,0.140881333527178,0.597790610305842,1.87219066621309,0.375771300627657
56,Medium,0.130548913679347,0.129492793329982,0.0240673241712107,0.0806012380397619,0.238690934925118,0.797673462162382,0.137936083357124
57,None,0.572542230391788,0.131263277368763,0.00683873150765786,0.292689260624388,0.732583512523764,0.636401058429682,0.102982560586672
57,Hard,0.0197972698455671,0.0226686490659954,0.0196346810612894,0.00724489756790757,0.00262988158850713,0.0192906689534678,0.0124725258508258
57,Soft,0.447029129292331,0.263760986343592,0.21168347267733,0.242725125463569,0.940673027451314,1.57486615301453,0.170209937019967
57,Medium,0.187706492237344,0.0890552698940646,0.107092141900394,0.0968315021129192,0.435207647366755,0.628214290191048,0.0440778405168332
58,None,0.166396928396745,0.593556389385663,0.177666429626074,0.52870332493288,0.669141521742154,0.270825602743973,0.531611342769178
58,Hard,0.00779067649970003,0.0231479688823321,0.0214442771997999,0.00718286250042943,0.00197596882711876,0.00266893177415291,0.0185418247615712
58,Soft,0.514704700099801,0.342072853266206,0.253526542781417,0.403246023959412,0.752719887885877,1.62351260621296,0.105439527178139
58,Medium,0.219286159619007,0.212820745457241,0.114403800104444,0.147902573639383,0.357972188049853,0.643562028601329,0.0500887782996416
59,None,0.216372590228532,0.515484848297664,0.0168782747158655,0.344748350721775,0.500500563263927,0.813829447191789,0.519892219587317
59,Hard,0.00679938335862696,0.0302501314076117,0.0143487707905079,0.000825758466487691,0.00171606881937058,0.0123329908706748,0.0197578090547465
59,Soft,0.587427001569825,0.422429128400212,0.158099657431117,0.32450966682837,0.810501461465228,1.5917795187026,0.0553718784007324
59,Medium,0.245070222268186,0.232163367952477,0.0615089664747963,0.103184844684736,0.291202728341948,0.63299398872902,2.95657906690957e-05
60,None,1.28633181763199,0.438972370791602,0.407253492878511,0.928151035325585,0.638627516311994,0.11347718651597,0.578072362163026
60,Hard,0.0343682118172209,0.022644522275546,0.0203263789883259,0.0137106244193989,0.00166059514467475,0.00585434448002141,0.0221561956173765
60,Soft,0.00890563882430636,0.394299020207333,0.353635113371783,0.653377178069191,0.813522090193387,1.46210885165358,0.0966252876214969
60,Medium,0.00470770288767192,0.154789243302714,0.135590197915017,0.259973032316695,0.340437975162592,0.625908614941466,0.0334300832783356
61,None,0.945269886500833,0.847429215549983,0.722828670745799,0.173238375069026,0.54688359508098,1.30474911303758,1.03490068034946
61,Hard,0.0200837638343601,0.0305232345130079,0.00285710295029515,0.0029244385686121,0.00074702281454991,0.0291809350077739,0.00575698811426758
61,Soft,0.113106247223344,0.557549904367473,0.295944214714661,0.133543015486694,0.709748592975496,1.01780549503938,0.71682020857983
61,Medium,0.0602458766450006,0.229115741274464,0.114709375329412,0.0448963272487969,0.285547915502533,0.42740443215695,0.340638709171227
62,None,0.269370871116771,0.457174363798653,0.282934050206518,0.753210179604999,0.114998084174449,0.911382114499279,0.430573244951188
62,Hard,0.0176001839522263,0.022894822598458,0.0054759345491444,0.00241202941904898,0.00731211779752347,0.0220540620457533,0.0172725017654196
62,Soft,0.47610363144186,0.396666039239507,0.0385739268657273,0.514354839895576,0.580474458306904,1.20652093053696,0.0983828710946681
62,Medium,0.200134489079213,0.193495208092793,0.00894519816690619,0.209404252740743,0.241826724084038,0.4769596059289,0.0415968505636591
63,None,0.978318806001253,0.727690112422832,0.374579608787061,0.978923711106155,0.0213453120628127,0.0632915912373623,0.637382188934606
63,Hard,0.0269675202691866,0.0187857962434714,0.0170436668775477,0.0121493079503144,0.0148922499712971,0.0112896509832303,0.000100856421726905
63,Soft,0.00458697913089948,0.505436526716141,0.343153123827923,0.625875392037436,0.416177289155579,1.22412516159062,0.575878650186241
63,Medium,0.0234031011969332,0.225643668435178,0.100297103965531,0.275243916822424,0.156554570751934,0.571098344315923,0.236731731635106
64,None,0.0716881858836774,0.426437831539292,0.273006160214885,0.346346160172998,0.75616360863784,0.124830314724511,0.436186315725512
64,Hard,0.0111901840524277,0.0209351454568522,0.0125043615392687,0.0112629864891312,0.00160134187624138,0.00860377334839176,0.000782706046677685
64,Soft,0.673694530077281,0.399160149156981,0.280710405331491,0.35070678971652,0.892334832209776,1.74513772575243,0.45428807661445
64,Medium,0.293309522377366,0.187520385024591,0.122169535941098,0.0977878020762912,0.35369948221879,0.662562809082872,0.222555772267774
65,None,0.754088316545363,0.58172866072779,0.117732011139078,0.180252851079356,0.503123058061888,0.0140511515787984,0.130116975565038
65,Hard,0.0200747023721746,0.0196554315094222,0.0211264854735567,0.00605343291745524,0.00476258534156966,0.0105587499973845,0.00280622133876437
65,Soft,0.377503264807024,0.404052580582376,0.20703505309072,0.181799057334007,0.672464044503524,1.64686198878508,0.40629704336739
65,Medium,0.137553420399623,0.179356188798391,0.133214372549149,0.0759008702202609,0.303894753726571,0.630606957440719,0.16870847209577
66,None,0.870587782298774,0.365676383247084,0.0603027540595368,0.378798468448731,0.600270592384922,0.540327301518715,0.514792527194293
66,Hard,0.0210754292201366,0.0215272552770676,0.0133555059124713,0.00957653147127043,0.00454002859379265,0.0188537351979909,0.0169679805559091
66,Soft,0.0893551473835696,0.286062792650147,0.1545406805448,0.408893196993386,0.725079461406182,1.30143217598311,0.0248305295269569
66,Medium,0.0338746217886103,0.162108036357873,0.0516892950880081,0.139282619906504,0.315218343078803,0.591526409657344,0.0172931565981032
67,None,0.00134012439696302,0.534469813928576,0.295738842996744,0.4013073684198,0.294222655159345,0.261646050930102,0.466649344803877
67,Hard,0.0110465458241653,0.0185669670590988,0.0182947577080795,0.00816979231994503,0.00606048429577739,0.00187015724962839,0.0194963537470978
67,Soft,0.59108458084896,0.3773808297606,0.302769584013311,0.300971785810332,0.607546460463064,1.73835581322242,0.0913295633599166
67,Medium,0.217042623493275,0.148435698775347,0.125665135382264,0.106871938672458,0.25562294888115,0.708513880679005,0.0261940530620894
68,None,0.322594464261987,0.632991558091478,0.219413042792035,1.16624441859204,0.521651809182576,0.000638313536053463,0.339543131940803
68,Hard,0.0168737621777745,0.0256239957063889,0.0173013911804583,0.00338323224363506,0.00411614031286315,0.00191904506261618,0.0108925381509539
68,Soft,0.442219371796688,0.473947755128331,0.316493112720476,0.695524054085681,0.67631126691722,1.41801204214568,0.068513828485088
68,Medium,0.157231226711283,0.210053488351234,0.130754251350506,0.299895993464544,0.292669103319314,0.608441034492751,0.00789279438186165
69,None,1.01044229240008,0.0892727585297583,0.4002454146132,0.472589532426629,0.0918529347426944,0.31254869547512,0.107105156158341
69,Hard,0.0261347254251066,0.0111878437749758,0.024345098531502,0.00945059193756778,0.00425316751690001,0.0158030840644975,0.0104779412119028
69,Soft,0.174158270927382,0.0515092440064789,0.263754995241997,0.408487876756633,0.453822197490936,1.23150389599934,0.174330811133898
69,Medium,0.0160435357642248,0.024302960721378,0.13430446045752,0.120184549759133,0.188338405328616,0.512024179666627,0.102153596093089
70,None,1.04053611125431,0.603710514319156,0.188355661310089,0.390909960140385,0.69721714614719,0.561333460071129,0.583016090074465
70,Hard,0.0245589933656357,0.0281685333778227,0.00774020468231594,0.00469431805680716,0.00316866558747716,0.0167907659911499,0.00459028577481917
70,Soft,0.126730636252541,0.419439758152007,0.0738667991193323,0.336450042597926,0.837644795971611,1.34007915365694,0.641021148796906
70,Medium,0.0398976551220926,0.199736363383134,0.0529508391349679,0.119010259982836,0.403490649210378,0.570662398704078,0.252612474317939
71,None,0.479589121214733,0.210448088982106,0.370334460773152,0.870700582845447,0.160093431249473,0.11136546550865,0.365965403581968
71,Hard,0.0195036289078762,0.019252386072852,0.0181053903836431,0.00536952360406018,0.0106268361190541,0.0107659498721286,0.0132681955056238
71,Soft,0.485963579633437,0.181298863821749,0.323712649551856,0.60213030671504,0.325285859650358,1.57529745913138,0.14816771991624
71,Medium,0.196292022212529,0.094629326403366,0.139545821824745,0.24233119982418,0.153095253101847,0.630187912832714,0.0425854929850564
72,None,0.0182382563328528,0.0848201652051764,0.399403519102635,0.797096640852249,0.454397852186405,0.029161179924992,0.365589577307213
72,Hard,0.00497949834090815,0.0127667640245892,0.0182036470782654,0.0038518832082578,0.00461876563294259,0.0138641266608325,0.0145169608546901
72,Soft,0.502971844866684,0.11625194184065,0.350991819102535,0.487416647743499,0.655236409822445,1.31526607358641,0.0454080473918695
72,Medium,0.202523591187386,0.0483487443418717,0.141611990993667,0.201747508114963,0.286928854378221,0.597070190501562,0.0711533261979574
73,None,0.267168233055326,1.20549076767018,0.587244679409411,0.446861026267039,0.724926057106093,0.207578771005565,0.501962198337545
73,Hard,0.0126520274300125,0.0371962616779995,0.000865092915049055,0.000236448158560346,0.00641856380653628,0.00036177102944661,0.029344194003141
73,Soft,0.619882123860082,0.729549382871685,0.16392869417762,0.313772612144075,0.944596961013492,1.62262930443271,0.124570734611886
73,Medium,0.235329097229297,0.314319849189538,0.0370849167594519,0.114911087163998,0.33245974366253,0.672179391576759,0.0256487470405216
74,None,0.073867752796203,0.38889972391204,0.00337108453434318,0.0315251955884529,0.434376609976316,0.13868285221607,0.478715082536447
74,Hard,0.0109552388995655,0.0201445788326167,0.0116390285851626,0.010049363698516,0.00241938385411724,0.0066163783872105,0.020524299681332
74,Soft,0.515956078794198,0.358664230056028,0.163653916521411,0.032343759880132,0.644623921242197,1.67043915110542,0.016721296931792
74,Medium,0.223279745171634,0.137247507416003,0.065496528445568,0.0114796619768934,0.262947385194581,0.687775264720373,0.0819437872369709
75,None,0.89965219768517,0.995249017627616,0.540887102220292,0.479237845580186,0.592172658550452,0.187793842883551,1.02614440116673
75,Hard,0.0232593074013622,0.0317296366053374,0.00622118640895907,0.0105042119210095,0.00287370367137094,0.00416032977389433,0.00637604897856596
75,Soft,0.237131517883629,0.601942101307239,0.180194929096316,0.321675644389371,0.806699735430521,1.54572366132494,0.866830937171585
75,Medium,0.0790339872271756,0.291137577723048,0.0243335840290631,0.152820090385323,0.303172402917571,0.644338491199302,0.374552974995377
76,None,0.859185966921323,0.683400814848423,0.625076382036697,0.831492243611802,1.00562137819175,0.0699881550985012,0.948231776595039
76,Hard,0.0268305719280966,0.0260487933058327,0.0310635005012828,0.00132955614254508,0.00786106448565806,0.000719710227112002,0.0277610612795564
76,Soft,0.238837193650341,0.45013758848782,0.475651369406887,0.537271097179913,1.02913193558847,1.56287087320814,0.391837644416718
76,Medium,0.0966639546881545,0.214992626873889,0.219517275442713,0.259572879689785,0.472887188927738,0.568974005531024,0.0840363637992251
77,None,0.226272526937826,0.0246718887052978,0.618585728495418,0.005492529563043,0.0901609536313368,0.679615492413178,0.705418164949007
77,Hard,0.00958716819188702,0.0119275179698593,0.0232055543079678,0.00820949146577311,0.00141028363318358,0.00314977943944841,0.0285574885011555
77,Soft,0.572550986674763,0.0255762525233843,0.375611899718928,0.120817101873947,0.538247125538854,2.07074055057575,0.0802268765113267
77,Medium,0.21247691416065,0.0394812927252218,0.156399623107682,0.022006443193314,0.19807009460503,0.876334917238604,0.0506455439584387
78,None,0.00859099911299798,0.323551665699069,0.337999684936239,0.513793360309598,0.446584552591439,0.200147975561394,0.585619110859244
78,Hard,0.00997140517630841,0.0145862420336357,0.0204001337564973,0.0015750925673489,0.00109141137167121,0.0104478807347243,0.0140405051557425
78,Soft,0.533491160096344,0.291185826400363,0.317547708144104,0.309958289511605,0.701788061974213,1.42676186049344,0.0620063776169904
78,Medium,0.23316641731551,0.114585233924333,0.141971383950629,0.158206010117141,0.293624757772727,0.554544208947121,0.0426229573967386
79,None,1.43653564279053,0.219590296327482,0.0772416067820824,0.512787928072803,1.12003608444181,0.411480443896763,0.872928140834761
79,Hard,0.0368293519138472,0.0180804293335218,0.0207217057786909,0.00674715987766291,0.0181931625840809,0.00607636569160051,0.00764350391140259
79,Soft,0.0998661774103319,0.249944977515125,0.211502852098008,0.317684379804091,1.06954868712972,1.99590287728042,0.695468094702185
79,Medium,0.023685128211471,0.108040113874642,0.105134980231491,0.11157582109763,0.419854112351616,0.727727072590495,0.274410907723689
80,None,1.46959832999785,0.363227857827784,0.0292896080393106,0.140047685343008,0.718200474631568,0.29840813605642,0.109498543262893
80,Hard,0.0331014146575524,0.0201115066837487,0.0202892461759789,0.0129719445882681,0.00355476246722831,0.00162912118278067,0.00381760143782302
80,Soft,0.0774668247770988,0.347989855030738,0.163131530065924,0.177343595068782,0.889394200817121,1.77854006474027,0.370035852988794
80,Medium,0.0719952001966664,0.14768340106033,0.0985342190907896,0.0880822485484294,0.366675487627215,0.79131576020781,0.0799215675219325
81,None,0.208410040310936,0.219219174531324,0.00687757372756002,0.614303667256187,0.048439348434224,0.793746448457547,0.311371870803983
81,Hard,0.0157475688050554,0.0171763301896653,0.0133758263524244,0.00238754122742512,0.0104356263384254,0.00933801564173907,0.0117660158107884
81,Soft,0.420069676007143,0.227294416639375,0.058715739149086,0.435168425391593,0.522816415822779,1.13733484633443,0.0234826753713535
81,Medium,0.189600447047741,0.10333489891676,0.0309921755442314,0.130018123778365,0.205116740234962,0.475655322459023,0.0121343570641678
82,None,0.0392139217739455,0.467824483103707,0.00524596744910017,0.665467484123981,0.667988525520692,0.820245749283895,0.112701571103484
82,Hard,0.00910430578178771,0.0177511298616606,0.0147260126409691,0.000455493130275397,0.00539910162453376,0.0227593605330038,0.00977568170130762
82,Soft,0.668508846439811,0.395704104917903,0.122799183688378,0.471215753930156,0.757683051847252,1.25015372095701,0.204376003256086
82,Medium,0.261959360864491,0.173376604190039,0.0466009311579909,0.205365515901016,0.319948450807929,0.440484971871719,0.158126839383425
83,None,0.296457427301608,0.153682014834755,0.370767118444884,0.441302149154631,0.345962172523985,0.241056984859583,0.00807285273463199
83,Hard,0.0139746829984165,0.0193340080137672,0.0200071000393771,0.00468328424610087,0.00244859253107307,0.0118787294966867,0.00170266172216557
83,Soft,0.444003518298037,0.232333700676186,0.398887745779432,0.400345982316318,0.69893295276545,1.51413957723565,0.262421882966066
83,Medium,0.164055179562201,0.109142638930482,0.163723869205047,0.120055933696703,0.289024029446559,0.508153189582911,0.113991203343906
84,None,1.04057775202393,0.456424298456189,0.0446255458882005,0.488029774302221,0.430416992652427,0.0269581294191005,0.125614892259828
84,Hard,0.0254093259958965,0.0237634350603494,0.0102899599561997,0.00101703779501768,0.00105719468613637,0.000470613707011947,0.00563041128191689
84,Soft,0.185903244324031,0.388317830573232,0.0433439718965099,0.348084028768636,0.667251373497812,1.52675340668375,0.348601848284199
84,Medium,0.00110996919511687,0.139364504404872,0.079049154140723,0.108852748915038,0.272472029806454,0.621691400270878,0.149381836506226
85,None,0.454399448834334,0.316954646167758,0.195544352027127,0.294252258822907,0.288821537378307,0.0466221791473743,0.750803089631724
85,Hard,0.0165888358843171,0.0197934840288218,0.0111537876909669,0.00266566231936121,0.0182975027983927,0.00164918783039309,0.0115282410718942
85,Soft,0.321197853112299,0.295014382255447,0.0264236268969444,0.171695570244213,0.186037252132152,1.42959613837794,0.614957586052798
85,Medium,0.0926817494562811,0.107531438419858,0.0137583325897341,0.104756128680936,0.0835502909258986,0.618377860190869,0.212443949342044
86,None,0.964800254579436,0.432419336473067,0.368878086698456,0.58859185567952,0.502869514874524,0.789663301275236,0.364387341760173
86,Hard,0.0184410827288145,0.00653410443494451,0.011792620748293,0.0198919219205429,0.0161519538622589,0.00960106432045601,0.0149342795367023
86,Soft,0.787359203616907,0.225360115516846,0.216789493682422,0.195763573261996,0.00669050057631272,1.12282726941115,0.142695652864399
86,Medium,0.326050507642538,0.0803977078296759,0.10890237944038,0.107113936184906,0.0779436719073393,0.466794298541995,0.0413865531298189
87,None,0.0511320802257457,0.816145819272908,0.113237409973754,1.03691009597784,0.00913160197520793,0.146603391553573,0.749107764416268
87,Hard,0.00181602713581012,0.015628943815457,0.00916390274151117,0.0198550124767618,0.00187204773527149,0.0105871436017377,0.0132404659536721
87,Soft,0.286284249989864,0.358917900775835,0.114100930016501,0.58602931731797,0.145025673074632,0.588111627641707,0.490088734204759
87,Medium,0.113712199650061,0.18139496127057,0.0408973851267974,0.243632845910145,0.0653427643226468,0.206352735053439,0.183638986992906
88,None,0.961735731671342,0.759866177822418,0.0185749016612048,0.962344481946601,0.501987300862419,0.292511602350945,1.14340376496666
88,Hard,0.0276602058649387,0.0274573312832232,0.0152977592176685,0.00389387224334339,0.00716023062609153,0.0135450289223343,0.0299975370105561
88,Soft,0.128888445180313,0.511412808659911,0.118668567857905,0.527854973381563,0.663056573444778,1.4039439411184,0.31781834887163
88,Medium,0.0220794778392084,0.236766470102775,0.0457419485647626,0.25570689440181,0.241634897040758,0.504994643765196,0.226143358254693
89,None,0.117407067327172,0.595058042039886,0.386769862629901,0.0157751041173262,1.04336385404142,0.586166677020773,0.464982238062447
89,Hard,0.0108475121106828,0.0245672126482966,0.022883314209647,0.00587627602033703,0.00967769726537844,0.0158681601047589,0.0227083671481028
89,Soft,0.619089596979735,0.437564082605729,0.376745211883863,0.126188237899769,0.976311398285648,1.13352142366898,0.130434712501398
89,Medium,0.283974022759835,0.157827087889983,0.144806813009908,0.0405974640031206,0.426059439044348,0.491311047140745,0.0159440339988304
90,None,1.15045289313191,0.878114877583265,0.302157494171238,0.5310998961771,0.548954922366483,0.255088741356298,0.566182947847022
90,Hard,0.0239518902795189,0.0199869234366157,0.00935289196253608,0.00239292694424129,0.00362056128772554,0.00472307786664547,0.00431673658424971
90,Soft,0.0029814981050109,0.542890451442522,0.0359647809334285,0.385555998467405,0.677999031916664,1.46956957891318,0.41569110969777
90,Medium,0.0210210825803362,0.286325084481844,0.0306691385634508,0.154371823043792,0.329581452374608,0.603302863817292,0.230517844895748
91,None,1.12939670972711,0.0317699943954499,0.099155312277987,0.675225370392261,0.909270079266921,0.739293559527352,1.07027711743291
91,Hard,0.0207199270829564,0.00215795056253631,0.008724566895804,0.0158017155384049,0.0206854684325245,0.00643007326289993,0.0177183536668217
91,Soft,0.83292322148888,0.0467535791893141,0.0638286783902515,0.271119413059304,0.280054164064586,0.882613134354418,0.773681094935091
91,Medium,0.323279936735622,0.0079871046276121,0.0200425300005572,0.155188465764428,0.189133781175472,0.446998513976818,0.298539153532663
92,None,0.890363627713616,0.829772523725519,0.637137403561428,1.04847186825839,0.650743757517321,0.00775500910957566,0.261652161517862
92,Hard,0.032758376599756,0.0357293024469648,0.00192261330408062,0.00153948514425747,0.0104797158782721,0.00970098689732077,0.0126706614748057
92,Soft,0.175228559954903,0.486291333498729,0.188023433850839,0.587754927434462,0.761749999653733,1.6655386151454,0.0966790240049726
92,Medium,0.0678543224877091,0.259485981172265,0.0641859220067105,0.2555308996608,0.315843357816316,0.698166355507302,0.00216237703644047
93,None,0.614858782986157,0.140386732620125,0.414454705433707,0.50513592012361,0.127689055183417,0.674223319780989,0.173443725087949
93,Hard,0.0174949227155134,0.017191462739353,0.0209791219838137,0.00042605162714285,0.00509061342242389,0.00996656818758214,0.0013505645234027
93,Soft,0.299355742743587,0.175483023593426,0.33122542457591,0.302186724893692,0.45265242424091,2.04701526891002,0.413156828177141
93,Medium,0.159620002842882,0.0958813990492085,0.144530929027661,0.119957513164496,0.227784918648577,0.815527703695908,0.161270505594506
94,None,0.713109107817157,0.42526243766855,0.538906365724859,0.221039658624315,0.0667730029510457,0.183593997854952,0.545043291523145
94,Hard,0.0188650081764589,0.0239637014874277,0.00165551676095816,0.00411713845508688,0.0112947258849206,0.00295420986469672,0.0161763142938839
94,Soft,0.269784299581369,0.302665166446687,0.177418948482134,0.222846842352464,0.462328521384248,1.6140494735293,0.149644171886125
94,Medium,0.127466518157022,0.144682233598312,0.0719873108397123,0.086948658823042,0.208913254922213,0.717990105552151,0.0520631538913029
95,None,0.559200373147154,0.113710919407274,0.0718137412504327,0.548572569948575,0.00738633125641255,0.398649099898686,0.378405608784493
95,Hard,0.0204234263838758,0.0172790660606245,0.0143666189672359,0.00702919744842379,0.0113971604653332,0.0123742389468388,0.000414987148145973
95,Soft,0.450023338149391,0.206442643549612,0.128149705737767,0.417612631049056,0.512703855296883,1.31709129427457,0.342629558056377
95,Medium,0.191490875333881,0.081778263850533,0.0540551953290148,0.166334144360828,0.197296030214781,0.617999960830976,0.148323606056889
96,None,0.114911072196058,0.912182975944613,0.269636648779918,1.09333677463545,0.00434182670351249,0.142958068648865,0.0367390629324516
96,Hard,0.00966356574153482,0.0292234475726479,0.0074428564540156,0.00272141284241776,0.00168079536744451,0.00785166007260727,0.00968146555658949
96,Soft,0.61532159988981,0.493616874081692,0.00169372561841071,0.712998096078741,0.44763106560811,1.92988583551259,0.26564125884085
96,Medium,0.197066361777066,0.281176062458466,0.00672108183932704,0.310634955497564,0.176709188494315,0.820254158984633,0.114233473592833
97,None,0.764169461256255,0.562240314483342,0.0572636390666654,0.786624608467984,0.0547254285487911,0.394324759411082,0.417162445771806
97,Hard,0.0259129830575345,0.0258074370767254,0.00950537870542805,0.00112014197965666,0.00772708069878584,0.011523391146178,0.0246699189691797
97,Soft,0.278192807746269,0.423520549198876,0.10758037193708,0.584250265945534,0.444622026814645,1.30494864738449,0.0216509458832368
97,Medium,0.0805316687449494,0.191337639884115,0.0690538984846163,0.247962856230634,0.171952478516705,0.623277046507768,0.0361357399261625
98,None,1.07003425560425,0.569209552630676,0.088074414081181,0.835120758461181,0.0601357048142872,0.299713084072631,0.324283334069382
98,Hard,0.0313078603188115,0.0246180951294949,0.0118003094469857,0.000151086215103612,0.00910026387253397,0.00211542776559865,0.000218145389804979
98,Soft,0.299366696160168,0.413310266896712,0.176181689773107,0.592833393661801,0.398548191074744,1.82563168558098,0.42878856151637
98,Medium,0.045795215082431,0.197778593825433,0.103368293034494,0.24195870962831,0.191180670877424,0.698536641631095,0.186440771651065
99,None,0.00363332157937205,1.16707320835586,0.30653210294814,0.52623423161389,0.319889395402232,0.104120868950391,0.335239566642832
99,Hard,0.00712938341915209,0.0332305397338077,0.0130549012754884,0.00197188411639331,0.00169065009691831,0.00257595941125439,0.0108782792779738
99,Soft,0.646395064855623,0.67809008036719,0.0452505070156623,0.357263508443438,0.615611215690069,1.35077758876248,0.115001656401164
99,Medium,0.226354210343201,0.300019732833522,0.0309390887777059,0.158861946319941,0.240811082557754,0.571993923193122,0.0142689956033053
100,None,0.405428929720678,0.20502652424447,0.122941289051763,0.37994089929534,0.412753704039569,0.386101222804613,0.820370302268129
100,Hard,0.0134668361591831,0.0195021032298977,0.0103678411156161,0.00330331119272375,0.0050331447063799,0.00896246766546338,0.0191683544614948
100,Soft,0.480760774383193,0.338201452380776,0.0959138240355975,0.271865900930355,0.661073674666501,1.71661294920849,0.219006831526125
100,Medium,0.188703953352796,0.140844968754162,0.0554289829213304,0.116593483109921,0.332845596983418,0.741066235316903,0.103923217061745